Date,Bumble bee species,x,y
21-Jul-21,B. melanopygus (black tail bumble bee),-112.863,37.59053
21-Jul-21,B. melanopygus (black tail bumble bee),-112.863,37.59054
22-Aug-21,B. melanopygus (black tail bumble bee),-111.832,40.71103
29-Aug-21,B. melanopygus (black tail bumble bee),-111.824,40.76619
14-Jun-22,B. melanopygus (black tail bumble bee),-111.5904388,40.38702836
25-Jun-22,B. melanopygus (black tail bumble bee),-111.3543868,39.84559145
28-Jun-22,B. melanopygus (black tail bumble bee),-109.7101987,40.68602534
28-Jun-22,B. melanopygus (black tail bumble bee),-109.7102109,40.68604449
28-Jun-22,B. melanopygus (black tail bumble bee),-109.7102311,40.68603958
28-Jun-22,B. melanopygus (black tail bumble bee),-109.7101902,40.68601289
8-Jul-22,B. melanopygus (black tail bumble bee),-111.0391049,40.54157474
10-Jul-22,B. melanopygus (black tail bumble bee),-111.8636042,40.72726568
13-Jul-22,B. melanopygus (black tail bumble bee),-109.719147,40.76226187
13-Jul-22,B. melanopygus (black tail bumble bee),-109.7191744,40.76225489
13-Jul-22,B. melanopygus (black tail bumble bee),-109.719176,40.76225738
21-Jul-22,B. melanopygus (black tail bumble bee),-109.7101119,40.68576598
21-Jul-22,B. melanopygus (black tail bumble bee),-109.710391,40.68588275
21-Jul-22,B. melanopygus (black tail bumble bee),-109.7101208,40.6858053
22-Jul-22,B. melanopygus (black tail bumble bee),-111.8570494,40.69622277
29-Jul-22,B. melanopygus (black tail bumble bee),-109.2251478,38.51390303
8-Aug-22,B. melanopygus (black tail bumble bee),-112.7244387,37.6654542
16-Jul-21,B. mixtus (mixed bumble bee),-109.711,40.686
20-Jul-21,B. mixtus (mixed bumble bee),-109.719,40.76247
21-Jul-21,B. mixtus (mixed bumble bee),-112.863,37.59052
21-Jul-21,B. mixtus (mixed bumble bee),-112.863,37.59053
23-Jul-21,B. mixtus (mixed bumble bee),-109.765,40.77457
23-Jul-21,B. mixtus (mixed bumble bee),-109.765,40.77458
23-Jul-21,B. mixtus (mixed bumble bee),-109.765,40.7746
23-Jul-21,B. mixtus (mixed bumble bee),-109.765,40.77466
23-Jul-21,B. mixtus (mixed bumble bee),-109.765,40.77469
28-Jun-22,B. mixtus (mixed bumble bee),-109.7101748,40.68603615
28-Jun-22,B. mixtus (mixed bumble bee),-109.7101773,40.68602412
28-Jun-22,B. mixtus (mixed bumble bee),-109.7101873,40.68603669
24-Aug-22,B. mixtus (mixed bumble bee),-111.6331624,41.88963328
25-May-20,B. morrisoni (Morrison's bumble bee),-109.6360719,40.54362823
11-Jun-20,B. morrisoni (Morrison's bumble bee),-108.6152514,40.45400135
18-Jun-20,B. morrisoni (Morrison's bumble bee),-111.8576938,41.72660672
23-Jun-20,B. morrisoni (Morrison's bumble bee),-111.6068304,40.70174429
28-Jun-20,B. morrisoni (Morrison's bumble bee),-109.5792029,38.60986438
11-May-21,B. morrisoni (Morrison's bumble bee),-111.8605426,40.77317197
18-May-21,B. morrisoni (Morrison's bumble bee),-112.7142023,37.05041796
30-Jun-21,B. morrisoni (Morrison's bumble bee),-111.825,40.7628
30-Jun-21,B. morrisoni (Morrison's bumble bee),-111.825,40.7628
30-Jun-21,B. morrisoni (Morrison's bumble bee),-111.825,40.7628
9-Jul-21,B. morrisoni (Morrison's bumble bee),-111.695,37.9369
18-Jul-21,B. morrisoni (Morrison's bumble bee),-111.625,40.15582
22-Jul-21,B. morrisoni (Morrison's bumble bee),-112.661,38.46695
28-Jul-21,B. morrisoni (Morrison's bumble bee),-109.24,40.59463
28-Jul-21,B. morrisoni (Morrison's bumble bee),-109.2512543,38.42051105
1-Aug-21,B. morrisoni (Morrison's bumble bee),-111.625,40.15583
1-Aug-21,B. morrisoni (Morrison's bumble bee),-111.625,40.15585
6-Aug-21,B. morrisoni (Morrison's bumble bee),-111.681,40.24146
12-Aug-21,B. morrisoni (Morrison's bumble bee),-112.665,38.46452
12-Aug-21,B. morrisoni (Morrison's bumble bee),-112.665,38.46456
12-Aug-21,B. morrisoni (Morrison's bumble bee),-112.665,38.46457
27-Aug-21,B. morrisoni (Morrison's bumble bee),-111.873,40.77405
15-Sep-21,B. morrisoni (Morrison's bumble bee),-109.177,40.89939
15-Sep-21,B. morrisoni (Morrison's bumble bee),-109.177,40.89948
8-Jun-22,B. morrisoni (Morrison's bumble bee),-112.2347626,38.46631193
6-Jul-22,B. morrisoni (Morrison's bumble bee),-111.7109175,40.3198533
7-Jul-22,B. morrisoni (Morrison's bumble bee),-109.220168,38.529763
7-Jul-22,B. morrisoni (Morrison's bumble bee),-110.9384074,39.91860887
28-Jul-22,B. morrisoni (Morrison's bumble bee),-109.2508365,38.42024078
1-Aug-22,B. morrisoni (Morrison's bumble bee),-109.5860982,39.47299458
9-Aug-22,B. morrisoni (Morrison's bumble bee),-109.2509417,38.41994809
11-Aug-22,B. morrisoni (Morrison's bumble bee),-109.5012427,40.61085516
24-Aug-22,B. morrisoni (Morrison's bumble bee),-111.9528445,38.31141097
24-Aug-22,B. morrisoni (Morrison's bumble bee),-111.9527791,38.31133695
31-Aug-22,B. morrisoni (Morrison's bumble bee),-111.810469,41.74248996
7-Sep-22,B. morrisoni (Morrison's bumble bee),-109.2281506,40.5899567
7-Sep-22,B. morrisoni (Morrison's bumble bee),-109.2282772,40.5899387
8-Sep-22,B. morrisoni (Morrison's bumble bee),-109.1725018,40.42409711
22-Sep-22,B. morrisoni (Morrison's bumble bee),-111.8123539,41.74287707
10-Oct-22,B. morrisoni (Morrison's bumble bee),-111.8485124,40.60178705
28-Apr-20,B. nevadensis (Nevada bumble bee),-109.9825274,40.27269605
13-May-20,B. nevadensis (Nevada bumble bee),-109.8777323,40.24301652
16-May-20,B. nevadensis (Nevada bumble bee),-111.7859824,40.44135894
9-Jun-20,B. nevadensis (Nevada bumble bee),-111.8252886,40.43173305
13-Jun-20,B. nevadensis (Nevada bumble bee),-108.9078912,40.47916495
14-Jun-20,B. nevadensis (Nevada bumble bee),-111.6045664,40.70817398
26-Jun-20,B. nevadensis (Nevada bumble bee),-111.8414505,41.04500761
6-Jul-20,B. nevadensis (Nevada bumble bee),-111.7111114,40.31978076
2-Sep-20,B. nevadensis (Nevada bumble bee),-111.8378457,40.69701275
11-Sep-20,B. nevadensis (Nevada bumble bee),-111.9275827,40.60122858
20-Sep-20,B. nevadensis (Nevada bumble bee),-111.711233,40.31988113
9-May-21,B. nevadensis (Nevada bumble bee),-111.8037926,40.62278251
24-May-21,B. nevadensis (Nevada bumble bee),-111.8297588,40.49006145
24-May-21,B. nevadensis (Nevada bumble bee),-111.921737,41.2966374
27-May-21,B. nevadensis (Nevada bumble bee),-111.7909104,40.70652818
29-May-21,B. nevadensis (Nevada bumble bee),-111.7109394,40.3198093
4-Jun-21,B. nevadensis (Nevada bumble bee),-111.9074028,40.3813466
6-Jun-21,B. nevadensis (Nevada bumble bee),-111.785816,40.44135013
6-Jun-21,B. nevadensis (Nevada bumble bee),-111.8218255,40.73236229
9-Jun-21,B. nevadensis (Nevada bumble bee),-111.539,40.71377
9-Jun-21,B. nevadensis (Nevada bumble bee),-111.5394897,40.71730058
11-Jun-21,B. nevadensis (Nevada bumble bee),-111.587982,40.75638456
12-Jun-21,B. nevadensis (Nevada bumble bee),-111.8192387,40.70725717
15-Jun-21,B. nevadensis (Nevada bumble bee),-113.74,41.65144
15-Jun-21,B. nevadensis (Nevada bumble bee),-113.74,41.65144
15-Jun-21,B. nevadensis (Nevada bumble bee),-113.74,41.65144
15-Jun-21,B. nevadensis (Nevada bumble bee),-113.74,41.65144
15-Jun-21,B. nevadensis (Nevada bumble bee),-113.74,41.65144
24-Jun-21,B. nevadensis (Nevada bumble bee),-112.804,37.8206
27-Jun-21,B. nevadensis (Nevada bumble bee),-111.856,40.7545
4-Jul-21,B. nevadensis (Nevada bumble bee),-111.758,41.36669
4-Jul-21,B. nevadensis (Nevada bumble bee),-111.779,41.37453
4-Jul-21,B. nevadensis (Nevada bumble bee),-111.769,41.37771
13-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66271
13-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66273
13-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66274
13-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66274
13-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66275
13-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66275
14-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66272
14-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66274
14-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66274
14-Jul-21,B. nevadensis (Nevada bumble bee),-112.84,37.66275
15-Jul-21,B. nevadensis (Nevada bumble bee),144.9655,-37.8306
15-Jul-21,B. nevadensis (Nevada bumble bee),-112.537,38.21464
15-Jul-21,B. nevadensis (Nevada bumble bee),-112.537,38.21464
15-Jul-21,B. nevadensis (Nevada bumble bee),-112.536,38.21477
15-Jul-21,B. nevadensis (Nevada bumble bee),-112.536,38.21483
20-Jul-21,B. nevadensis (Nevada bumble bee),-111.53,40.72634
21-Jul-21,B. nevadensis (Nevada bumble bee),-112.863,37.59054
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.682,38.46405
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.682,38.46405
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.682,38.46406
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.682,38.46407
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.665,38.46461
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.665,38.46464
22-Jul-21,B. nevadensis (Nevada bumble bee),-112.662,38.46703
24-Jul-21,B. nevadensis (Nevada bumble bee),-112.383,37.757
24-Jul-21,B. nevadensis (Nevada bumble bee),-112.383,37.757
24-Jul-21,B. nevadensis (Nevada bumble bee),-112.383,37.757
26-Jul-21,B. nevadensis (Nevada bumble bee),-111.804,40.62288
28-Jul-21,B. nevadensis (Nevada bumble bee),-111.758,40.35486
28-Jul-21,B. nevadensis (Nevada bumble bee),-111.859,40.75313
29-Jul-21,B. nevadensis (Nevada bumble bee),-111.367,39.65571
1-Aug-21,B. nevadensis (Nevada bumble bee),-109.212,38.45487
4-Aug-21,B. nevadensis (Nevada bumble bee),-111.238,40.89976
9-Aug-21,B. nevadensis (Nevada bumble bee),-113.059,37.71498
16-Aug-21,B. nevadensis (Nevada bumble bee),-111.875,40.74471
17-Aug-21,B. nevadensis (Nevada bumble bee),-112.588,38.04708
17-Aug-21,B. nevadensis (Nevada bumble bee),-113.947,39.95834
26-Aug-21,B. nevadensis (Nevada bumble bee),-111.888,40.5894
29-Aug-21,B. nevadensis (Nevada bumble bee),-111.85,40.75687
29-Aug-21,B. nevadensis (Nevada bumble bee),-111.824,40.76739
12-Sep-21,B. nevadensis (Nevada bumble bee),-111.852,40.77026
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89942
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89942
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89943
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89943
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89943
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89946
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89946
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.177,40.89946
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89947
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89947
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89947
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89947
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89948
15-Sep-21,B. nevadensis (Nevada bumble bee),-109.178,40.89949
28-Sep-21,B. nevadensis (Nevada bumble bee),-109.225,40.59108
19-May-22,B. nevadensis (Nevada bumble bee),-111.8230664,40.76764193
19-May-22,B. nevadensis (Nevada bumble bee),-111.8230576,40.76764115
19-May-22,B. nevadensis (Nevada bumble bee),-111.8230622,40.76764479
27-May-22,B. nevadensis (Nevada bumble bee),-111.6759481,40.30378455
15-Jun-22,B. nevadensis (Nevada bumble bee),-111.598661,39.35852161
28-Jun-22,B. nevadensis (Nevada bumble bee),-109.7101588,40.68602366
28-Jun-22,B. nevadensis (Nevada bumble bee),-109.7102166,40.68605237
28-Jun-22,B. nevadensis (Nevada bumble bee),-109.710166,40.68602529
9-Jul-22,B. nevadensis (Nevada bumble bee),-113.0532317,37.70674755
27-Jul-22,B. nevadensis (Nevada bumble bee),-109.319388,40.90876031
28-Jul-22,B. nevadensis (Nevada bumble bee),-109.2512593,38.42021697
28-Jul-22,B. nevadensis (Nevada bumble bee),-109.2511377,38.41993268
30-Jul-22,B. nevadensis (Nevada bumble bee),-109.23364,38.48917
30-Jul-22,B. nevadensis (Nevada bumble bee),-109.2341871,38.48870025
6-Aug-22,B. nevadensis (Nevada bumble bee),-111.82793,37.92136
8-Aug-22,B. nevadensis (Nevada bumble bee),-111.2450072,40.47053951
8-Aug-22,B. nevadensis (Nevada bumble bee),-111.2450642,40.47051433
10-Aug-22,B. nevadensis (Nevada bumble bee),-111.244957,40.47060641
11-Aug-22,B. nevadensis (Nevada bumble bee),-111.9526036,38.32500071
1-Sep-22,B. nevadensis (Nevada bumble bee),-109.1774885,40.8994103
1-Sep-22,B. nevadensis (Nevada bumble bee),-109.177495,40.8994649
6-Sep-22,B. nevadensis (Nevada bumble bee),-109.3603546,40.34666219
1-Oct-22,B. nevadensis (Nevada bumble bee),-111.7112238,40.31984157
4-Oct-22,B. nevadensis (Nevada bumble bee),-111.711099,40.31977806
6-Oct-22,B. nevadensis (Nevada bumble bee),-111.7111345,40.31979325
20-Jul-20,B. occidentalis (western bumble bee),-111.8217898,41.75037348
5-Jun-21,B. occidentalis (western bumble bee),-111.6150131,40.74523509
14-Jul-21,B. occidentalis (western bumble bee),-111.713,40.62707
22-Jul-21,B. occidentalis (western bumble bee),-109.637,40.54278
25-Jul-21,B. occidentalis (western bumble bee),-111.649,40.68484
6-Aug-21,B. occidentalis (western bumble bee),-110.887,40.70112
6-Aug-21,B. occidentalis (western bumble bee),-110.887,40.70113
28-Aug-21,B. occidentalis (western bumble bee),-109.2232475,38.50929279
29-Jul-22,B. occidentalis (western bumble bee),-109.2786053,38.47701
30-Jul-22,B. occidentalis (western bumble bee),-109.2786053,38.477012
8-Aug-22,B. occidentalis (western bumble bee),-112.826607,37.65424753
9-Aug-22,B. occidentalis (western bumble bee),-111.3316215,38.03543426
24-Aug-22,B. occidentalis (western bumble bee),-111.6420033,41.89368593
5-Sep-22,B. occidentalis (western bumble bee),-111.5849241,40.60317598
17-Sep-22,B. pensylvanicus (American bumble bee),-109.4780295,38.56279685
23-Sep-22,B. pensylvanicus (American bumble bee),-109.54921,38.57327
23-Sep-22,B. pensylvanicus (American bumble bee),-109.54921,38.57327
26-Sep-22,B. pensylvanicus (American bumble bee),-109.54921,38.57327
22-Jun-20,B. rufocinctus (red-belted bumble bee),-111.6434044,40.71799438
22-Jun-20,B. rufocinctus (red-belted bumble bee),-111.6417329,40.7190264
24-Jun-20,B. rufocinctus (red-belted bumble bee),-111.6059748,40.70364732
1-Sep-20,B. rufocinctus (red-belted bumble bee),-111.6254715,40.5889631
1-Sep-20,B. rufocinctus (red-belted bumble bee),-111.62547,40.588963
1-Sep-20,B. rufocinctus (red-belted bumble bee),-111.625472,40.588963
1-Sep-20,B. rufocinctus (red-belted bumble bee),-111.625472,40.588963
7-Sep-20,B. rufocinctus (red-belted bumble bee),-111.8378622,40.69698438
20-Jun-21,B. rufocinctus (red-belted bumble bee),-111.86,40.58279
20-Jun-21,B. rufocinctus (red-belted bumble bee),-111.545,40.6029
21-Jun-21,B. rufocinctus (red-belted bumble bee),-111.873,40.87305
24-Jun-21,B. rufocinctus (red-belted bumble bee),-111.614,40.57674
25-Jun-21,B. rufocinctus (red-belted bumble bee),-111.804,40.62236
25-Jun-21,B. rufocinctus (red-belted bumble bee),-111.804,40.62238
27-Jun-21,B. rufocinctus (red-belted bumble bee),-111.625,40.5874
30-Jun-21,B. rufocinctus (red-belted bumble bee),-111.598,40.73744
30-Jun-21,B. rufocinctus (red-belted bumble bee),-111.825,40.7628
30-Jun-21,B. rufocinctus (red-belted bumble bee),-111.825,40.7628
30-Jun-21,B. rufocinctus (red-belted bumble bee),-111.825,40.7628
30-Jun-21,B. rufocinctus (red-belted bumble bee),-111.825,40.7628
30-Jun-21,B. rufocinctus (red-belted bumble bee),-111.805,40.77439
7-Jul-21,B. rufocinctus (red-belted bumble bee),-111.699,40.31994
9-Jul-21,B. rufocinctus (red-belted bumble bee),-111.823,40.56867
14-Jul-21,B. rufocinctus (red-belted bumble bee),-112.84,37.66274
14-Jul-21,B. rufocinctus (red-belted bumble bee),-112.84,37.66278
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.76237
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.76238
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.76239
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.7624
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.7624
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.7624
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.76241
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.76242
20-Jul-21,B. rufocinctus (red-belted bumble bee),-109.719,40.76244
21-Jul-21,B. rufocinctus (red-belted bumble bee),-112.863,37.59051
21-Jul-21,B. rufocinctus (red-belted bumble bee),-112.863,37.59052
21-Jul-21,B. rufocinctus (red-belted bumble bee),-112.863,37.59052
21-Jul-21,B. rufocinctus (red-belted bumble bee),-112.863,37.59053
21-Jul-21,B. rufocinctus (red-belted bumble bee),-112.863,37.59054
23-Jul-21,B. rufocinctus (red-belted bumble bee),-109.765,40.77458
1-Aug-21,B. rufocinctus (red-belted bumble bee),-109.19,38.43539
1-Aug-21,B. rufocinctus (red-belted bumble bee),-109.21,38.4542
1-Aug-21,B. rufocinctus (red-belted bumble bee),-109.21,38.4542
9-Aug-21,B. rufocinctus (red-belted bumble bee),-111.819,40.70954
14-Aug-21,B. rufocinctus (red-belted bumble bee),-111.636,40.59201
24-Aug-21,B. rufocinctus (red-belted bumble bee),-109.765,40.77458
26-Aug-21,B. rufocinctus (red-belted bumble bee),-111.623,40.58839
27-May-22,B. rufocinctus (red-belted bumble bee),-112.0529575,40.68506161
5-Jul-22,B. rufocinctus (red-belted bumble bee),-111.8240507,40.76682931
15-Jul-22,B. rufocinctus (red-belted bumble bee),-111.7918032,40.59872778
29-Jul-22,B. rufocinctus (red-belted bumble bee),-113.7396998,41.65085206
8-Aug-22,B. rufocinctus (red-belted bumble bee),-112.8263682,37.65376554
9-Aug-22,B. rufocinctus (red-belted bumble bee),-111.3315191,38.03541479
9-Aug-22,B. rufocinctus (red-belted bumble bee),-111.3316486,38.03546301
9-Aug-22,B. rufocinctus (red-belted bumble bee),-111.7230369,37.97292892
13-Aug-22,B. rufocinctus (red-belted bumble bee),-111.62,40.42
23-Aug-22,B. rufocinctus (red-belted bumble bee),-110.4410017,40.58839477
23-Aug-22,B. rufocinctus (red-belted bumble bee),-110.4410017,40.58840143
24-Aug-22,B. rufocinctus (red-belted bumble bee),-111.6423132,41.89506501
24-Aug-22,B. rufocinctus (red-belted bumble bee),-111.6419138,41.89343612
24-Aug-22,B. rufocinctus (red-belted bumble bee),-111.6419302,41.89342083
24-Aug-22,B. rufocinctus (red-belted bumble bee),-111.645586,41.89547415
24-Aug-22,B. rufocinctus (red-belted bumble bee),-111.6459159,41.89672075
14-Jul-21,B. sonorus (Sonoran bumble bee),-111.834,40.71183
17-Sep-22,B. sonorus (Sonoran bumble bee),-113.6055285,37.11043251
24-Aug-20,B. sylvicola (forest bumble bee),-111.6911279,40.6752587
1-Sep-20,B. sylvicola (forest bumble bee),-111.6254715,40.5889631
1-Sep-20,B. sylvicola (forest bumble bee),-111.625472,40.588963
1-Sep-20,B. sylvicola (forest bumble bee),-111.625472,40.588963
11-Jul-21,B. sylvicola (forest bumble bee),-111.869,41.22959
16-Jul-21,B. sylvicola (forest bumble bee),-109.711,40.686
16-Jul-21,B. sylvicola (forest bumble bee),-111.86,40.72197
23-Jul-21,B. sylvicola (forest bumble bee),-109.765,40.77458
23-Jul-21,B. sylvicola (forest bumble bee),-109.765,40.7746
1-Aug-21,B. sylvicola (forest bumble bee),-109.21,38.4542
1-Aug-21,B. sylvicola (forest bumble bee),-109.21,38.4542
1-Aug-21,B. sylvicola (forest bumble bee),-109.21,38.4542
1-Aug-21,B. sylvicola (forest bumble bee),-109.212,38.45487
1-Aug-21,B. sylvicola (forest bumble bee),-111.856,40.75445
6-Aug-21,B. sylvicola (forest bumble bee),-110.886,40.70795
26-Aug-21,B. sylvicola (forest bumble bee),-111.618,40.5727
26-Aug-21,B. sylvicola (forest bumble bee),-111.624,40.59283
23-Jun-22,B. sylvicola (forest bumble bee),-109.7196625,40.76234131
13-Jul-22,B. sylvicola (forest bumble bee),-109.7191775,40.76227119
29-Jul-22,B. sylvicola (forest bumble bee),-113.7394198,41.65038484
29-Jul-22,B. sylvicola (forest bumble bee),-109.2251075,38.50863785
29-Jul-22,B. sylvicola (forest bumble bee),-109.2786053,38.47701
29-Jul-22,B. sylvicola (forest bumble bee),-109.2786053,38.47701
29-Jul-22,B. sylvicola (forest bumble bee),-109.2260307,38.51427347
30-Jul-22,B. sylvicola (forest bumble bee),-109.2336599,38.48861158
17-Aug-22,B. sylvicola (forest bumble bee),-110.9174868,40.74224807
23-Aug-22,B. sylvicola (forest bumble bee),-110.4410005,40.58839938
